[09:24:00	]doctor sex has connected.
[16:37:49	]Revain loaded the character 'Harry David'
[16:37:57	]Tristram Chastain has gained a 'Parçalanmış Çekmece' #23001.
[16:37:57	]Tristram Chastain has gained a 'Bilgisayar Monitörü' #23002.
[16:38:02	]Tristram Chastain ran 'drop' on item 'Parçalanmış Çekmece' (#23001)
[16:38:02	]Tristram Chastain has lost a 'Parçalanmış Çekmece' #23001.
[16:38:03	]Tristram Chastain ran 'drop' on item 'Bilgisayar Parçaları' (#22996)
[16:38:03	]Tristram Chastain has lost a 'Bilgisayar Parçaları' #22996.
[16:38:11	]tetsetset ran SAM command 'asay' with arguments: 'aga'
[16:38:15	]Tristram Chastain ran SAM command 'asay' with arguments: 'he'
[16:38:18	]tetsetset ran SAM command 'asay' with arguments: 'enisteinlik bir sorun'
[16:38:19	]tetsetset ran SAM command 'asay' with arguments: 'enisteinlik bir sorun'
[16:38:33	]tetsetset ran SAM command 'asay' with arguments: 'değiştiremiyorum'
[16:38:33	]Tristram Chastain ran SAM command 'asay' with arguments: 'nası'
[16:38:34	]Tristram Chastain entered observer.
[16:38:35	]Tristram Chastain exited observer at their location.
[16:38:36	]Tristram Chastain entered observer.
[16:38:42	]tetsetset ran SAM command 'asay' with arguments: 'lua error verio'
[16:38:44	]Harry David ran 'Open' on item 'Öncelikli Loyalist Rasyonu' (#22989)
[16:38:44	]Harry David has gained a 'Evrensel Birlik Çikolatası' #23003.
[16:38:44	]Harry David has gained a 'Somon Biftek' #23004.
[16:38:44	]Harry David has gained a 'Köpüklü Breen Suyu' #23005.
[16:38:44	]Harry David has gained a '30 Kredi Kuponu' #23006.
[16:38:45	]Tristram Chastain exited observer at their location.
[16:38:45	]Tristram Chastain entered observer.
[16:38:46	]Tristram Chastain exited observer at their location.
[16:38:47	]Tristram Chastain entered observer.
[16:38:53	]Harry David ran SAM command 'asay' with arguments: 'ben dedim zaten'
[16:38:53	]Tristram Chastain exited observer at their location.
[16:38:55	]Tristram Chastain entered observer.
[16:38:56	]Tristram Chastain exited observer at their location.
[16:38:57	]Harry David ran 'Use' on item '30 Kredi Kuponu' (#23006)
[16:38:59	]Harry David has used a coupon at a ration dispenser, gaining 30 credits.
[16:39:02	]Harry David ran SAM command 'asay' with arguments: 'enisteinlik diye'
[16:39:05	]tetsetset ran SAM command 'asay' with arguments: 'sistemde hata var direkt'
[16:39:07	]Harry David ran 'Consume' on item 'Somon Biftek' (#23004)
[16:39:07	]Harry David has gained a level 5 long boost in Zeka.
[16:39:07	]Harry David has gained a level 5 long boost in Algı.
[16:39:07	]Harry David ran 'Consume' on item 'Evrensel Birlik Çikolatası' (#23003)
[16:39:07	]Harry David has gained a 'Plastik Çöp' #23007.
[16:39:11	]Harry David ran 'Consume' on item 'Köpüklü Breen Suyu' (#23005)
[16:39:11	]Harry David has gained a 'Boş Breen'in Suyu' #23008.
[16:39:29	]Tristram Chastain has gained a 'Teneke Kutu' #23009.
[16:39:38	]Tristram Chastain ran 'drop' on item 'Teneke Kutu' (#23009)
[16:39:38	]Tristram Chastain has lost a 'Teneke Kutu' #23009.
[16:39:42	]Revain loaded the character 'C24:i5.UNION-46'
[16:40:36	]Tristram Chastain ran 'take' on item 'Tost' (#20412)
[16:40:36	]Tristram Chastain has gained a 'Tost' #20412.
[16:42:31	]tetsetset ran 'EquipUn' on item 'Civil Administration PDA' (#23000)
[16:42:36	]tetsetset exited observer at their location.
[16:42:43	]Tristram Chastain opened the 'Buzdolabı' #3029 container.
[16:42:45	]Hoo Lee Fuk loaded the character 'John Brookly'
[16:42:46	]Revain loaded the character 'Harry David'
[16:42:46	]Tristram Chastain has transferred a 'Tost' #20412 to a container with the name 'Buzdolabı' #3029.
[16:42:48	]Harry David entered observer.
[16:42:49	]Tristram Chastain closed the 'Buzdolabı' #3029 container.
[16:42:49	]John Brookly entered observer.
[16:42:53	]Tristram Chastain ran 'take' on item 'Kitap' (#22988)
[16:42:53	]Tristram Chastain has gained a 'Kitap' #22988.
[16:42:56	]Tristram Chastain ran 'Write' on item 'Kitap' (#22988)
[16:43:00	]Igor Makarov has gone afk.
[16:43:20	]Igor Makarov is no longer afk. Total time spent AFK: 315
[16:43:30	]Igor Makarov has taken 0 damage from Igor Makarov.
[16:43:30	]Igor Makarov has taken 0 damage from Igor Makarov.
[16:43:30	]Igor Makarov has taken 9 damage from Igor Makarov.
[16:43:31	]Igor Makarov has taken 4 damage from Igor Makarov.
[16:43:31	]Igor Makarov has taken 2 damage from Igor Makarov.
[16:43:31	]Igor Makarov has taken 0 damage from Igor Makarov.
[16:43:39	]Igor Makarov destroyed a 'Broken Biolock' #23015.
[16:43:39	]Igor Makarov destroyed a 'Broken Biolock' #23010.
[16:43:39	]Igor Makarov destroyed a 'Broken Biolock' #23011.
[16:43:39	]Igor Makarov destroyed a 'Broken Biolock' #23012.
[16:43:39	]Igor Makarov destroyed a 'Broken Biolock' #23013.
[16:43:39	]Igor Makarov destroyed a 'Broken Biolock' #23014.
[16:43:39	]Igor Makarov destroyed a 'Broken Biolock' #23016.
[16:43:45	]Igor Makarov destroyed a 'Kızartma tavası' #22952.
[16:43:45	]Igor Makarov destroyed a 'Kahve Makinesi' #22792.
[16:43:46	]Tristram Chastain has taken 1 damage from Igor Makarov.
[16:43:46	]Tristram Chastain has taken 2 damage from Igor Makarov.
[16:43:46	]Tristram Chastain has taken 1 damage from Igor Makarov.
[16:43:46	]Tristram Chastain has taken 4 damage from Igor Makarov.
[16:43:46	]Tristram Chastain has taken 1 damage from Igor Makarov.
[16:43:46	]Tristram Chastain has taken 5 damage from Igor Makarov.
[16:43:47	]Tristram Chastain has taken 1 damage from Igor Makarov.
[16:43:47	]Tristram Chastain has taken 5 damage from Igor Makarov.
[16:43:47	]Tristram Chastain has taken 1 damage from Igor Makarov.
[16:43:47	]Tristram Chastain has taken 5 damage from Igor Makarov.
[16:43:48	]Tristram Chastain has taken 1 damage from Igor Makarov.
[16:43:48	]Tristram Chastain has taken 5 damage from Igor Makarov.
[16:43:48	]Tristram Chastain has taken 1 damage from Igor Makarov.
[16:43:48	]Tristram Chastain has taken 5 damage from Igor Makarov.
[16:43:48	]Tristram Chastain has taken 1 damage from Igor Makarov.
[16:43:48	]Tristram Chastain has taken 5 damage from Igor Makarov.
[16:43:49	]Tristram Chastain has taken 1 damage from Igor Makarov.
[16:43:49	]Tristram Chastain has taken 5 damage from Igor Makarov.
[16:43:53	]Harry David exited observer at their location.
[16:43:53	]Igor Makarov opened the 'Buzdolabı' #3029 container.
[16:43:53	]Igor Makarov closed the 'Buzdolabı' #3029 container.
[16:43:54	]Igor Makarov opened the 'Buzdolabı' #3029 container.
[16:43:56	]Igor Makarov closed the 'Buzdolabı' #3029 container.
[16:43:57	]Igor Makarov has taken 0 damage from Igor Makarov.
[16:43:58	]Igor Makarov opened the 'Buzdolabı' #3029 container.
[16:44:00	]Igor Makarov closed the 'Buzdolabı' #3029 container.
[16:44:21	]Harry David has spawned 'models/props_junk/watermelon01.mdl'.
[16:44:31	]Tristram Chastain opened the 'Buzdolabı' #3029 container.
[16:44:41	]Tristram Chastain closed the 'Buzdolabı' #3029 container.
[16:44:43	]Tristram Chastain ran 'Write' on item 'Kitap' (#22988)
[16:44:45	]Harry David has used a context menu option with the name: rb655_breakable_break
[16:44:48	]Harry David entered observer.
[16:45:13	]Harry David ran SAM command 'asay' with arguments: 'sunucuda sadece yetkili var la'
[16:45:19	]John Brookly ran SAM command 'asay' with arguments: 'he'
[16:45:20	]Igor Makarov exited observer at their location.
[16:45:25	]Harry David ran SAM command 'asay' with arguments: 'rolde yok'
[16:45:26	]John Brookly opened the 'Dropped Items' #3035 container.
[16:45:29	]John Brookly closed the 'Dropped Items' #3035 container.
[16:45:30	]John Brookly has used a context menu option with the name: remove
[16:45:36	]Igor Makarov used command '/ActSit'.
[16:45:52	]Tristram Chastain used command '/StaticCharActionSet yemeğin bitince yaz dc'den'.
[16:46:14	]Harry David used command '/PM brookly aga bunun gibi telefonları nasıl koyucaz'.
[16:46:55	]Harry David has spawned a landline.
[16:46:57	]Harry David ran 'Deploy' on item 'Landline Phone' (#23017)
[16:46:59	]John Brookly used command '/PM harry land diye bi telefon var'.
[16:47:10	]Harry David used command '/PM brookly buldum eyw aga'.
[16:47:24	]Harry David ran SAM command 'asay' with arguments: 'bu lag ne la'
[16:47:27	]Harry David exited observer at their location.
[16:48:05	]Harry David ran 'Write' on item 'ENDÜSTRİ 24 TEL NO.' (#14008)
[16:48:20	]Harry David ran 'Write' on item 'ENDÜSTRİ 24 TEL NO.' (#14008)
[16:48:34	]John Brookly exited observer at their location.
[16:48:35	]Hoo Lee Fuk (STEAM_0:0:479033164) has disconnected.
[16:48:47	]Harry David entered observer.
[16:48:52	]Harry David exited observer at their location.
[16:48:53	]Harry David entered observer.
[16:48:54	]Harry David exited observer at their location.
[16:48:55	]Harry David entered observer.
[16:48:56	]Harry David exited observer at their location.
[16:49:05	]Harry David entered observer.
[16:49:05	]Harry David exited observer at their location.
[16:49:07	]Harry David entered observer.
[16:49:17	]Harry David exited observer at their location.
[16:49:27	]Harry David entered observer.
[16:49:33	]Harry David exited observer at their location.
[16:49:35	]Harry David has spawned a landline.
[16:49:37	]Harry David ran 'Deploy' on item 'Landline Phone' (#23018)
[16:49:54	]Harry David has used a context menu option with the name: persist
[16:49:59	]Harry David has used a context menu option with the name: persist
[16:50:00	]Harry David has used a context menu option with the name: persist
[16:50:02	]Harry David opened the 'Ahşap Masa' #2151 container.
[16:50:02	]Harry David closed the 'Ahşap Masa' #2151 container.
[16:50:44	]Harry David admin-searched the 'Ahşap Masa' #2151 container.
[16:50:44	]Harry David has used a context menu option with the name: wncontainer_view
[16:50:52	]Harry David admin-closed the 'Ahşap Masa' #2151 container.
[16:50:52	]Harry David opened the 'Ahşap Masa' #2151 container.
[16:50:55	]Harry David closed the 'Ahşap Masa' #2151 container.
[16:51:00	]Igor Makarov used command '/ExitAct'.
[16:51:11	]Harry David entered observer.
[16:51:22	]Igor Makarov opened the 'Buzdolabı' #3029 container.
[16:51:24	]Igor Makarov closed the 'Buzdolabı' #3029 container.
[16:51:24	]Igor Makarov opened the 'Buzdolabı' #3029 container.
[16:51:25	]Igor Makarov closed the 'Buzdolabı' #3029 container.
[16:51:46	]Igor Makarov has used a context menu option with the name: rb655_door_unlock
[16:52:15	]Harry David exited observer at their location.
[16:52:21	]Revain loaded the character 'Daisy Hope'
[16:52:22	][IC] Igor Makarov: Sa.
[16:52:27	][IC] Tristram Chastain: CID.
[16:52:29	][IC] Tristram Chastain: ID ne.
[16:52:30	]Igor Makarov used command '/ID'.
[16:52:31	]Daisy Hope entered observer.
[16:52:38	]Daisy Hope exited observer at their location.
[16:52:44	][IC] Daisy Hope: Merhaba.
[16:52:44	]Tristram Chastain entered observer.
[16:52:45	]Tristram Chastain exited observer at their location.
[16:52:48	][IC] Daisy Hope: Anladım.
[16:52:49	]Igor Makarov has used a context menu option with the name: rb655_door_lock
[16:52:49	]Daisy Hope entered observer.
[16:52:50	]Daisy Hope exited observer at their location.
[16:52:53	]Igor Makarov has used a context menu option with the name: rb655_door_lock
[16:52:55	]Daisy Hope entered observer.
[16:52:56	]Igor Makarov entered observer.
[16:52:57	]Igor Makarov exited observer at their location.
[16:53:09	][ME] Igor Makarov: tamam işareti yapar
[16:53:10	]Victorian loaded the character 'Chang Huo'
[16:53:14	]Chang Huo entered observer.
[16:53:16	]Chang Huo exited observer at their location.
[16:53:43	]Igor Makarov opened the 'Buzdolabı' #3029 container.
[16:53:46	]Igor Makarov closed the 'Buzdolabı' #3029 container.
[16:53:54	]Chang Huo entered observer.
[16:53:55	][PICKUP DISPENSER] otistik ( Igor Makarov ) picked up an item from the pickup dispenser.
[16:53:55	]Igor Makarov has gained a 'Dükkan Anahtarı' #23019.
[16:53:57	]Chang Huo exited observer at their location.
[16:53:58	]Chang Huo entered observer.
[16:53:59	]Chang Huo exited observer at their location.
[16:54:11	]Daisy Hope opened the 'Garaj Dolabı' #2154 container.
[16:54:13	]Daisy Hope closed the 'Garaj Dolabı' #2154 container.
[16:54:25	]Igor Makarov entered observer.
[16:54:27	]Igor Makarov exited observer at their location.
[16:54:28	]Igor Makarov entered observer.
[16:54:29	]Igor Makarov exited observer at their location.
[16:54:31	]Daisy Hope exited observer at their location.
[16:54:45	]Igor Makarov has spawned 'models/props_c17/FurnitureDrawer001a_Shard01.mdl'.
[16:54:48	]Igor Makarov has spawned 'models/props_c17/FurnitureDrawer001a_Shard01.mdl'.
[16:54:51	]Igor Makarov has spawned 'models/props_c17/utilitypole02b.mdl'.
[16:54:54	]Igor Makarov has spawned 'models/props_trainstation/trainstation_column001.mdl'.
[16:54:59	]Igor Makarov was knocked unconscious and is bleeding out.
[16:55:06	]Igor Makarov ran SAM command 'respawn' with arguments: 'Igor'
[16:55:06	]Revain loaded the character 'Kamil Çöpçü'
[16:55:12	]Revain (STEAM_0:1:608254786) has disconnected.
[16:55:15	]Chang Huo used command '/ActSit 5'.
[16:55:20	]Chang Huo used command '/ExitAct'.
[16:55:33	]Igor Makarov has spawned 'models/props_trainstation/trainstation_clock001.mdl'.
[16:55:40	]Chang Huo used command '/StaticCharActionRemove'.
[16:55:41	]Igor Makarov has enabled persistence for 'models/props_trainstation/trainstation_clock001.mdl'.
[16:55:41	]Igor Makarov has used a context menu option with the name: persist
[16:55:49	]Chang Huo has used a context menu option with the name: ixpropviewowner
[16:55:57	]Chang Huo entered observer.
[16:56:06	]Igor Makarov entered observer.
[16:56:07	]Igor Makarov exited observer at their location.
[16:56:08	]Igor Makarov entered observer.
[16:56:08	]Igor Makarov exited observer at their location.
[16:56:08	]Chang Huo exited observer at their location.
[16:56:09	]Chang Huo entered observer.
[16:56:10	]Chang Huo exited observer at their location.
[16:56:11	]Chang Huo entered observer.
[16:56:14	]Chang Huo exited observer at their location.
[16:56:14	]Chang Huo entered observer.
[16:56:15	]Chang Huo exited observer at their location.
[16:56:29	]Chang Huo entered observer.
[16:56:30	]Igor Makarov used command '/PanelAdd https://imgur.com/ZfoHbVa.png 0.5 60'.
[16:56:33	]Chang Huo exited observer at their location.
[16:56:42	]Victorian loaded the character 'Tristram Chastain'
[16:56:46	]Tristram Chastain used command '/CharDesc'.
[16:56:56	]Tristram Chastain entered observer.
[16:57:00	]Tristram Chastain exited observer at their location.
[16:57:58	]Igor Makarov used command '/PanelAdd https://imgur.com/HhspH9G 1 80'.
[16:58:24	]Igor Makarov used command '/PanelAdd https://imgur.com/HhspH9G.png 0.5 60'.
[16:58:26	]Igor Makarov used command '/PanelAdd https://imgur.com/HhspH9G.png 0.5 60'.
[16:58:43	]Igor Makarov has spawned 'models/props_wasteland/controlroom_storagecloset001b.mdl'.
[16:58:52	]Igor Makarov has spawned 'models/props_wasteland/controlroom_storagecloset001b.mdl'.
[16:58:56	]Igor Makarov entered observer.
[16:58:56	]Igor Makarov exited observer at their location.
[16:58:58	]Igor Makarov entered observer.
[16:58:58	]Igor Makarov exited observer at their location.
[16:59:02	]Igor Makarov has spawned 'models/props_wasteland/controlroom_storagecloset001b.mdl'.
[16:59:07	]Igor Makarov has used a context menu option with the name: ixpropviewowner
[16:59:07	]Igor Makarov entered observer.
[16:59:09	]Igor Makarov exited observer at their location.
[16:59:14	]Igor Makarov created a 'Large Metal Cabinet' container.
[16:59:14	]Igor Makarov has used a context menu option with the name: wncontainer_create
[16:59:15	]Igor Makarov opened the 'Large Metal Cabinet' #3042 container.
[16:59:16	]Igor Makarov closed the 'Large Metal Cabinet' #3042 container.
[16:59:18	]Igor Makarov created a 'Large Metal Cabinet' container.
[16:59:18	]Igor Makarov has used a context menu option with the name: wncontainer_create
[16:59:27	]Igor Makarov has set the name of the 'Large Metal Cabinet' container (#3042) to 'Dolap'.
[16:59:27	]Igor Makarov has used a context menu option with the name: wncontainer_setname
[16:59:32	]Igor Makarov has set the name of the 'Large Metal Cabinet' container (#3043) to 'Dolap 2'.
[16:59:32	]Igor Makarov has used a context menu option with the name: wncontainer_setname
[17:00:08	]Igor Makarov has given himself a oldrevolver.
[17:00:08	]Igor Makarov has gained a 'Popper' #23020.
[17:00:12	]Igor Makarov ran 'Equip' on item 'Popper' (#23020)
[17:00:19	]Igor Makarov has given himself a usp.
[17:00:19	]Igor Makarov has gained a 'USP-45' #23021.
[17:00:20	]Igor Makarov has given himself a usp.
[17:00:20	]Igor Makarov has gained a 'USP-45' #23022.
[17:00:23	]Igor Makarov opened the 'Dolap' #3042 container.
