[12:56:08	]Chogacz has connected.
[23:50:03	]Takajin Amano has taken 4 damage from Combine Turret.
[23:50:03	]Takajin Amano has taken 4 damage from Combine Turret.
[23:50:04	]Takajin Amano has taken 4 damage from Combine Turret.
[23:50:04	]C17:RCT.YELLO-59 has used a context menu option with the name: vj_pr_npc_slay
[23:50:14	]Takajin Amano has gained a 'Magazynek do Tichar 15rnd' #1145.
[23:50:14	]Takajin Amano has lost a 'Magazynek do Tichar 15rnd' #1147.
[23:50:15	]C17:RCT.YELLO-59 has used a context menu option with the name: remove
[23:50:17	]C17:RCT.YELLO-59 has used a context menu option with the name: remove
[23:50:18	]Takajin Amano ran 'Place' on item 'Ładunek wyważający' (#1163)
[23:50:21	]C17:RCT.YELLO-78 entered observer.
[23:50:22	]C17:RCT.YELLO-59 has spawned a 'NPC [632][npc_vj_overwatch_elite_z]'.
[23:50:23	]C17:RCT.YELLO-78 exited observer at their location.
[23:50:23	]C17:RCT.YELLO-59 has spawned a 'NPC [640][npc_vj_overwatch_assassin_z]'.
[23:50:29	]C17:RCT.YELLO-59 has pressed the "CA_SocialInfection" map button.
[23:50:34	]Takajin Amano has taken 1 damage from Overwatch Assassin.
[23:50:34	]C17:RCT.YELLO-59 has used a context menu option with the name: remove
[23:50:34	]Takajin Amano has gained a 'Magazynek do Tichar 15rnd' #1147.
[23:50:34	]Takajin Amano was knocked unconscious and is bleeding out.
[23:50:48	]C17:RCT.YELLO-78 has removed area "Strefa Medyczna".
[23:50:49	]C17:RCT.YELLO-78 entered observer.
[23:50:50	]Takajin Amano was killed while bleeding out.
[23:50:50	]obj_vj_combineball has killed Takajin Amano with obj_vj_combineball.
[23:50:59	]C17:RCT.YELLO-78 exited observer at their location.
[23:51:08	]Takajin Amano has used a context menu option with the name: rb655_dissolve
[23:51:08	]C17:RCT.YELLO-78 entered observer.
[23:51:19	]C17:RCT.YELLO-78 has removed area "HPR".
[23:51:20	]C17:RCT.YELLO-59 exited observer at their location.
[23:51:22	]C17:RCT.YELLO-59 entered observer.
[23:51:24	]C17:RCT.YELLO-59 exited observer at their location.
[23:51:27	]C17:RCT.YELLO-59 entered observer.
[23:51:31	]C17:RCT.YELLO-59 exited observer at their location.
[23:51:32	]C17:RCT.YELLO-59 entered observer.
[23:51:37	]Takajin Amano has taken 62 damage from Takajin Amano.
[23:51:40	]C17:RCT.YELLO-59 has pressed the "WIL_CheckpointAlarm" map button.
[23:51:45	]Takajin Amano ran 'smoke' on item 'Papieros' (#1073)
[23:51:49	]Takajin Amano ran 'light' on item 'Plastikowa zapalniczka' (#997)
[23:51:59	]C17:RCT.YELLO-78 has added area "Górna Część HPR".
[23:52:00	]C17:RCT.YELLO-59 exited observer at their location.
[23:52:09	]Takajin Amano ran 'Equip' on item 'Karabin Tichar' (#1137)
[23:52:09	]Takajin Amano has lost a 'Magazynek do Tichar 15rnd' #1145.
[23:52:14	]Takajin Amano has hit C17:RCT.YELLO-59 in the head dealing 11 damage (CritChance was 0.48).
[23:52:14	]C17:RCT.YELLO-59 has taken 11 damage from Takajin Amano.
[23:52:14	]Takajin Amano has critically hit C17:RCT.YELLO-59 in the head dealing 23 damage (CritChance was 0.48).
[23:52:14	]C17:RCT.YELLO-59 has taken 23 damage from Takajin Amano.
[23:52:15	]Takajin Amano has critically hit C17:RCT.YELLO-59 in the right arm dealing 6 damage (CritChance was 0.48).
[23:52:15	]C17:RCT.YELLO-59 was knocked unconscious and is bleeding out.
[23:52:16	]Takajin Amano has hit C17:RCT.YELLO-59 in the right leg dealing 11 damage (CritChance was 0.48).
[23:52:16	]C17:RCT.YELLO-59 was killed while bleeding out.
[23:52:16	]Takajin Amano has killed C17:RCT.YELLO-59 with player.
[23:52:18	]C17:RCT.YELLO-59 entered observer.
[23:52:20	]Takajin Amano has gained a 'Magazynek do Tichar 15rnd' #1145.
[23:52:20	]Takajin Amano has lost a 'Magazynek do Tichar 15rnd' #1147.
[23:52:27	]Takajin Amano ran 'EquipUn' on item 'Karabin Tichar' (#1137)
[23:52:27	]Takajin Amano has gained a 'Magazynek do Tichar 15rnd' #1147.
[23:52:27	]Takajin Amano has taken 1 damage from entityflame.
[23:52:27	]Takajin Amano has taken 2 damage from point_hurt.
[23:52:27	]Takajin Amano has taken 1 damage from entityflame.
[23:52:27	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:27	]Takajin Amano has taken 1 damage from entityflame.
[23:52:27	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:27	]Takajin Amano has taken 1 damage from entityflame.
[23:52:27	]C17:RCT.YELLO-78 has added area "HPR - Cele".
[23:52:28	]Takajin Amano has taken 1 damage from entityflame.
[23:52:28	]Takajin Amano has taken 1 damage from entityflame.
[23:52:28	]Takajin Amano has taken 1 damage from entityflame.
[23:52:28	]Takajin Amano has taken 1 damage from entityflame.
[23:52:28	]Takajin Amano has taken 1 damage from entityflame.
[23:52:29	]Takajin Amano has taken 1 damage from entityflame.
[23:52:29	]Takajin Amano has taken 1 damage from entityflame.
[23:52:29	]Takajin Amano has taken 1 damage from entityflame.
[23:52:29	]Takajin Amano has taken 1 damage from entityflame.
[23:52:29	]Takajin Amano has taken 1 damage from entityflame.
[23:52:30	]Takajin Amano has taken 1 damage from entityflame.
[23:52:30	]Takajin Amano has taken 1 damage from entityflame.
[23:52:30	]Takajin Amano has taken 1 damage from entityflame.
[23:52:30	]Takajin Amano has taken 1 damage from entityflame.
[23:52:30	]Takajin Amano has taken 1 damage from entityflame.
[23:52:31	]Takajin Amano has taken 1 damage from entityflame.
[23:52:31	]Takajin Amano has taken 1 damage from entityflame.
[23:52:31	]Takajin Amano has taken 1 damage from entityflame.
[23:52:31	]Takajin Amano has taken 1 damage from entityflame.
[23:52:31	]Takajin Amano has taken 1 damage from entityflame.
[23:52:32	]Takajin Amano has taken 1 damage from entityflame.
[23:52:32	]Takajin Amano ran SAM command 'hp' with arguments: '^' '100'
[23:52:33	]C17:RCT.YELLO-59 has taken 0 damage from point_hurt.
[23:52:34	]Takajin Amano has taken 1 damage from entityflame.
[23:52:34	]Takajin Amano has taken 2 damage from point_hurt.
[23:52:34	]Takajin Amano has taken 1 damage from entityflame.
[23:52:34	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:34	]Takajin Amano has taken 1 damage from entityflame.
[23:52:34	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:34	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:34	]Takajin Amano has taken 1 damage from entityflame.
[23:52:34	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:34	]Takajin Amano has taken 1 damage from entityflame.
[23:52:35	]C17:RCT.YELLO-59 has taken 0 damage from point_hurt.
[23:52:35	]Takajin Amano has taken 1 damage from entityflame.
[23:52:35	]C17:RCT.YELLO-59 has taken 1 damage from point_hurt.
[23:52:35	]C17:RCT.YELLO-59 has taken 1 damage from point_hurt.
[23:52:35	]C17:RCT.YELLO-59 has taken 2 damage from point_hurt.
[23:52:35	]Takajin Amano has taken 1 damage from entityflame.
[23:52:35	]C17:RCT.YELLO-59 has taken 2 damage from point_hurt.
[23:52:35	]Takajin Amano has taken 1 damage from entityflame.
[23:52:35	]C17:RCT.YELLO-59 has taken 2 damage from point_hurt.
[23:52:35	]Takajin Amano has taken 1 damage from entityflame.
[23:52:35	]Takajin Amano has taken 1 damage from env_fire.
[23:52:35	]Takajin Amano has taken 3 damage from point_hurt.
[23:52:35	]Takajin Amano has taken 1 damage from entityflame.
[23:52:36	]Takajin Amano has taken 3 damage from point_hurt.
[23:52:36	]Takajin Amano has taken 2 damage from point_hurt.
[23:52:36	]Takajin Amano has taken 1 damage from entityflame.
[23:52:36	]Takajin Amano has taken 2 damage from point_hurt.
[23:52:36	]Takajin Amano has taken 3 damage from point_hurt.
[23:52:36	]Takajin Amano has taken 2 damage from point_hurt.
[23:52:36	]Takajin Amano has taken 3 damage from point_hurt.
[23:52:36	]Takajin Amano has taken 1 damage from entityflame.
[23:52:36	]Takajin Amano has taken 3 damage from point_hurt.
[23:52:36	]Takajin Amano has taken 1 damage from entityflame.
[23:52:36	]Takajin Amano has taken 3 damage from point_hurt.
[23:52:36	]Takajin Amano has taken 1 damage from entityflame.
[23:52:36	]Takajin Amano has taken 1 damage from entityflame.
[23:52:37	]Takajin Amano has taken 1 damage from entityflame.
[23:52:37	]Takajin Amano has taken 1 damage from entityflame.
[23:52:37	]Takajin Amano has taken 1 damage from entityflame.
[23:52:37	]Takajin Amano has taken 1 damage from entityflame.
[23:52:37	]Takajin Amano ran SAM command 'hp' with arguments: '^' '100'
[23:52:37	]Takajin Amano has taken 1 damage from entityflame.
[23:52:38	]Takajin Amano has taken 1 damage from entityflame.
[23:52:38	]Takajin Amano has taken 1 damage from entityflame.
[23:52:38	]Takajin Amano has taken 1 damage from entityflame.
[23:52:38	]Takajin Amano has taken 1 damage from entityflame.
[23:52:38	]Takajin Amano has taken 1 damage from entityflame.
[23:52:39	]Takajin Amano has taken 1 damage from entityflame.
[23:52:39	]Takajin Amano has taken 1 damage from entityflame.
[23:52:39	]Takajin Amano has taken 1 damage from entityflame.
[23:52:39	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:39	]Takajin Amano has taken 1 damage from entityflame.
[23:52:39	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:39	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:39	]Takajin Amano has taken 1 damage from entityflame.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 2 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from entityflame.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 2 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from entityflame.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from entityflame.
[23:52:40	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from entityflame.
[23:52:40	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 3 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 2 damage from point_hurt.
[23:52:40	]Takajin Amano has taken 1 damage from entityflame.
[23:52:41	]Takajin Amano has taken 2 damage from point_hurt.
[23:52:41	]Takajin Amano has taken 1 damage from entityflame.
[23:52:41	]Takajin Amano has taken 1 damage from point_hurt.
[23:52:41	]Takajin Amano has taken 11 damage from env_fire.
[23:52:41	]Takajin Amano has taken 1 damage from entityflame.
[23:52:41	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:41	]Takajin Amano has taken 0 damage from point_hurt.
[23:52:41	]Takajin Amano has taken 1 damage from entityflame.
[23:52:41	]Takajin Amano has taken 3 damage from point_hurt.
[23:52:41	]Takajin Amano has taken 1 damage from entityflame.
[23:52:41	]Takajin Amano was knocked unconscious and is bleeding out.
[23:52:42	]Takajin Amano was killed while bleeding out.
[23:52:42	]point_hurt has killed Takajin Amano with point_hurt.
[23:52:43	]Takajin Amano ran SAM command 'hp' with arguments: '^' '100'
[23:52:46	]Takajin Amano entered observer.
[23:52:47	]C17:RCT.YELLO-78 has added area "HPR".
[23:52:51	]C17:RCT.YELLO-78 exited observer at their location.
[23:53:01	]Takajin Amano exited observer at their location.
[23:53:02	]C17:RCT.YELLO-78 entered observer.
[23:53:02	]C17:RCT.YELLO-59 exited observer at their location.
[23:53:02	]Takajin Amano entered observer.
[23:53:03	]Takajin Amano has taken 0 damage from entityflame.
[23:53:03	]Takajin Amano has taken 2 damage from point_hurt.
[23:53:03	]Takajin Amano has taken 1 damage from point_hurt.
[23:53:04	]Takajin Amano has taken 1 damage from point_hurt.
[23:53:05	]C17:RCT.YELLO-78 used command '/AreaEdit'.
[23:53:08	]Takajin Amano ran SAM command 'armor' with arguments: 'STEAM_0:0:83902827' '0'
[23:53:09	]Takajin Amano exited observer at their location.
[23:53:17	]Takajin Amano has taken 1 damage from entityflame.
[23:53:17	]Takajin Amano has taken 3 damage from point_hurt.
[23:53:17	]Takajin Amano has taken 1 damage from entityflame.
[23:53:17	]Takajin Amano has taken 2 damage from point_hurt.
[23:53:17	]Takajin Amano has taken 1 damage from entityflame.
[23:53:17	]Takajin Amano has taken 1 damage from point_hurt.
[23:53:17	]Takajin Amano has taken 1 damage from entityflame.
[23:53:17	]Takajin Amano has taken 1 damage from entityflame.
[23:53:17	]C17:RCT.YELLO-59 has taken 7 damage from env_fire.
[23:53:18	]Takajin Amano has taken 1 damage from entityflame.
[23:53:18	]Takajin Amano has taken 1 damage from entityflame.
[23:53:18	]Takajin Amano has taken 1 damage from entityflame.
[23:53:18	]Takajin Amano has taken 1 damage from entityflame.
[23:53:18	]Takajin Amano has taken 1 damage from entityflame.
[23:53:19	]Takajin Amano has taken 1 damage from entityflame.
[23:53:19	]Takajin Amano has taken 1 damage from entityflame.
[23:53:19	]Takajin Amano has taken 1 damage from entityflame.
[23:53:19	]Takajin Amano has taken 1 damage from entityflame.
[23:53:19	]Takajin Amano has taken 1 damage from entityflame.
[23:53:19	]C17:RCT.YELLO-59 has taken 5 damage from Takajin Amano.
[23:53:19	]Takajin Amano zranił C17:RCT.YELLO-59, zadając 5.0051 za pomocą ix_hands
[23:53:20	]Takajin Amano has taken 4 damage from point_hurt.
[23:53:20	]C17:RCT.YELLO-59 has taken 2 damage from point_hurt.
[23:53:20	]Takajin Amano has taken 1 damage from entityflame.
[23:53:20	]Takajin Amano has taken 1 damage from entityflame.
[23:53:20	]Takajin Amano has taken 4 damage from point_hurt.
[23:53:20	]C17:RCT.YELLO-59 has taken 1 damage from point_hurt.
[23:53:20	]Takajin Amano has taken 1 damage from entityflame.
[23:53:20	]Takajin Amano has taken 4 damage from point_hurt.
[23:53:20	]C17:RCT.YELLO-59 was knocked unconscious and is bleeding out.
[23:53:20	]Takajin Amano has taken 1 damage from entityflame.
[23:53:20	]Takajin Amano has taken 4 damage from point_hurt.
[23:53:20	]Takajin Amano has taken 4 damage from point_hurt.
[23:53:20	]Takajin Amano has taken 1 damage from entityflame.
[23:53:20	]Takajin Amano has taken 3 damage from point_hurt.
[23:53:21	]Takajin Amano has taken 3 damage from point_hurt.
[23:53:21	]Takajin Amano has taken 1 damage from entityflame.
[23:53:21	]C17:RCT.YELLO-59 was killed while bleeding out.
[23:53:21	]entityflame has killed C17:RCT.YELLO-59 with entityflame.
[23:53:21	]Takajin Amano has taken 1 damage from entityflame.
[23:53:21	]Takajin Amano has taken 3 damage from point_hurt.
[23:53:21	]Takajin Amano has taken 3 damage from point_hurt.
[23:53:21	]Takajin Amano has taken 1 damage from entityflame.
[23:53:21	]Takajin Amano has taken 1 damage from entityflame.
[23:53:21	]Takajin Amano has taken 1 damage from entityflame.
[23:53:22	]Takajin Amano has taken 1 damage from entityflame.
[23:53:22	]Takajin Amano has taken 1 damage from entityflame.
[23:53:22	]Takajin Amano has taken 1 damage from entityflame.
[23:53:22	]Takajin Amano has taken 1 damage from entityflame.
[23:53:22	]Takajin Amano has taken 1 damage from entityflame.
[23:53:22	]C17:RCT.YELLO-59 entered observer.
[23:53:23	]C17:RCT.YELLO-78 has added area "Strefa Medyczna".
[23:53:23	]Takajin Amano has taken 1 damage from entityflame.
[23:53:23	]Takajin Amano has taken 1 damage from entityflame.
[23:53:23	]Takajin Amano has taken 1 damage from entityflame.
[23:53:23	]Takajin Amano has taken 1 damage from entityflame.
[23:53:23	]Takajin Amano has taken 1 damage from entityflame.
[23:53:24	]Takajin Amano has taken 1 damage from entityflame.
[23:53:24	]Takajin Amano has taken 1 damage from entityflame.
[23:53:24	]Takajin Amano has taken 1 damage from entityflame.
[23:53:24	]Takajin Amano has taken 1 damage from entityflame.
[23:53:24	]Takajin Amano has taken 1 damage from entityflame.
[23:53:25	]Takajin Amano has taken 1 damage from entityflame.
[23:53:25	]Takajin Amano has taken 1 damage from entityflame.
[23:53:25	]Takajin Amano has taken 1 damage from entityflame.
[23:53:25	]Takajin Amano has taken 1 damage from entityflame.
[23:53:45	]Takajin Amano entered observer.
[23:53:51	]Takajin Amano exited observer at their location.
[23:54:12	]C17:RCT.YELLO-78 has added area "HPR - Sektor Overwatch".
[23:54:23	]C17:RCT.YELLO-59 exited observer at their location.
[23:54:27	][IC] C17:RCT.YELLO-59: <:: Obywatelu. ::>
[23:54:28	][IC] C17:RCT.YELLO-59: <:: Wall. ::>
[23:54:30	][IC] C17:RCT.YELLO-59: <:: Już. ::>
[23:54:34	][IC] Takajin Amano: Co to wall.
[23:54:46	][IC] Takajin Amano: Mów po angielsku.
[23:54:53	][IC] C17:RCT.YELLO-59: <:: Huh, przewidywalne. ::>
[23:54:54	]C17:RCT.YELLO-78 has added area "Strefa Szkoleniowa - 2".
[23:55:00	][IC] C17:RCT.YELLO-59: <:: Odsuń się, natychmiast! ::>
[23:55:02	]Takajin Amano ran 'stopsmoke' on item 'Papieros' (#1073)
[23:55:04	]Takajin Amano ran 'smoke' on item 'Papieros' (#1073)
[23:55:05	]Takajin Amano ran 'light' on item 'Plastikowa zapalniczka' (#997)
[23:55:07	][IC] Takajin Amano: Tak?
[23:55:09	]C17:RCT.YELLO-59 used command '/Radio 10-103 TAG'.
[23:55:10	][IC] Takajin Amano: To zajebiście.
[23:55:17	][IC] Takajin Amano: Jezu! To miejsce było pełne historii!
[23:55:20	]C17:RCT.YELLO-78 has added area "Strefa Szkoleniowa - 1".
[23:55:22	]C17:RCT.YELLO-78 has removed area "Strefa Szkoleniowa - 2".
[23:55:27	][IC] C17:RCT.YELLO-59: <:: Ruszaj! ::>
[23:55:46	]C17:RCT.YELLO-78 has removed area "Strefa Szkoleniowa - 1".
[23:55:46	][IT] C17:RCT.YELLO-59: Chińczyk jest zmieniony w ota robota
[23:55:48	]C17:RCT.YELLO-59 entered observer.
[23:55:52	]C17:RCT.YELLO-59 entered observer.
[23:55:58	]C17:RCT.YELLO-59 exited observer at their location.
[23:56:04	]C17:RCT.YELLO-78 has added area "Strefa Szkoleniowa - 1".
[23:56:04	][IC] Takajin Amano: Zazwyczaj się nie zakładam, ale szanse nie są zbyt duże.
